station_id,date_local,temp_13LT_C,rh_avg_pc,wind_avg_kmh,qff_avg_hPa,rain_mm,evap_mm,ffmc,month,rh_avg_pc_outlier,rh_avg_pc_q1,rh_avg_pc_q3,rh_avg_pc_iqr,rh_avg_pc_lo,rh_avg_pc_hi
96595,2015-01-30 00:00:00+00:00,32.4,76.13750000000002,1.04175,1011.19375,17.0,8.0,62.26628561793254,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2015-01-31 00:00:00+00:00,28.6,83.65,0.0,1012.00625,0.0,3.0,78.43516161340702,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2016-01-01 00:00:00+00:00,32.2,73.35,0.0,1012.6125,10.5,7.0,56.154798330440755,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2016-01-02 00:00:00+00:00,29.0,82.09375,0.57875,1013.4000000000001,12.0,3.0,57.49700902420941,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2016-01-03 00:00:00+00:00,29.5,85.71875,0.57875,1014.38125,32.1,7.0,56.59991075469926,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2016-01-04 00:00:00+00:00,27.2,89.90625,0.9259999999999999,1014.28125,1.0,3.0,73.18508063647657,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2016-01-05 00:00:00+00:00,32.2,73.45625000000001,2.89375,1012.66875,0.0,4.0,85.03164532006976,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2016-01-06 00:00:00+00:00,32.0,79.7,2.66225,1013.50625,44.5,12.0,65.25266036553263,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2016-01-07 00:00:00+00:00,27.7,86.0625,0.0,1014.08125,18.0,5.0,49.152533281415685,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2016-01-08 00:00:00+00:00,32.0,77.275,1.04175,1012.525,0.0,4.0,79.39918415789138,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2016-01-09 00:00:00+00:00,31.2,75.21875,1.73625,1011.8499999999999,10.2,6.0,63.45011090741515,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2016-01-10 00:00:00+00:00,31.2,78.08125,0.34725,1012.55,0.0,4.0,81.3971023474003,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2016-01-11 00:00:00+00:00,32.2,75.13125,0.34725,1012.00625,9.5,6.0,61.096611199052866,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2016-01-12 00:00:00+00:00,28.9,81.26875,1.73625,1012.11875,0.01,4.0,80.27605696030373,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2016-01-13 00:00:00+00:00,32.3,72.775,1.73625,1011.0875,0.0,5.0,86.00274383651275,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2016-01-14 00:00:00+00:00,33.9,73.01875,0.0,1010.64375,0.0,5.0,85.74505488795215,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2016-01-15 00:00:00+00:00,34.3,71.9375,1.1575,1009.4125,1.0,5.0,83.60897340509928,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2016-01-16 00:00:00+00:00,32.5,75.23125,1.6204999999999998,1009.3499999999999,11.5,4.0,64.0768157834849,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2016-01-17 00:00:00+00:00,31.6,83.875,0.463,1010.31875,2.6,4.0,71.83116197183756,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2016-01-18 00:00:00+00:00,31.2,78.9,0.0,1010.19375,18.2,7.0,53.95270814197477,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2016-01-19 00:00:00+00:00,31.2,78.96875,0.34725,1011.0,39.2,6.0,57.95610156868788,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2016-01-20 00:00:00+00:00,29.1,84.5625,0.0,1012.46875,2.4,3.0,67.16912379754356,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2016-01-21 00:00:00+00:00,26.9,91.375,0.0,1013.0875000000001,1.4,1.0,70.2430163131089,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2016-01-22 00:00:00+00:00,28.6,87.175,2.4307499999999997,1013.16875,1.0,2.0,77.52498517878688,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2016-01-23 00:00:00+00:00,31.5,76.575,2.778,1012.1,0.0,5.0,84.88947898861764,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2016-01-24 00:00:00+00:00,31.2,79.975,4.3985,1013.25,24.0,7.0,66.37155077116806,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2016-01-25 00:00:00+00:00,30.7,79.725,2.5465,1012.63125,0.0,3.0,82.42200827303816,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2016-01-26 00:00:00+00:00,31.6,77.76875000000001,0.0,1012.89375,0.0,4.0,85.05488308949201,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2016-01-27 00:00:00+00:00,32.8,69.13125,5.093,1011.925,0.0,6.0,87.43643916277419,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2016-01-28 00:00:00+00:00,32.8,68.81875,7.292250000000001,1010.625,0.0,6.0,86.40883991573669,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2016-01-29 00:00:00+00:00,33.8,66.89375000000001,3.704,1011.0374999999999,0.0,6.0,88.09180592203745,1,True,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2016-01-30 00:00:00+00:00,32.7,71.9625,2.315,1010.6875,0.0,7.0,86.27791183557535,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2016-01-31 00:00:00+00:00,32.7,77.34375,1.04175,1009.41875,0.3,4.0,85.11741358266944,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2017-01-01 00:00:00+00:00,30.2,81.75625000000001,1.1575,1009.175,0.0,5.0,80.53131573416046,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2017-01-02 00:00:00+00:00,33.1,76.375,2.19925,1008.9,15.7,6.0,66.0087424024636,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2017-01-03 00:00:00+00:00,32.1,78.8875,1.96775,1008.8937500000001,0.0,4.0,82.84269935173663,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2017-01-04 00:00:00+00:00,32.3,76.90625,3.35675,1008.4625000000001,49.0,13.0,66.66534653361556,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2017-01-05 00:00:00+00:00,27.0,88.0375,0.81025,1009.6062499999999,13.8,4.0,53.62525780047938,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2017-01-06 00:00:00+00:00,31.0,76.4,1.04175,1007.8125,14.8,5.0,60.69012058499648,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2017-01-07 00:00:00+00:00,27.4,84.06875,0.0,1008.11875,0.3,3.0,77.42298325690248,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2017-01-08 00:00:00+00:00,30.9,82.66874999999999,1.389,1008.24375,15.0,4.0,61.17305263819281,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2017-01-09 00:00:00+00:00,29.9,82.60624999999999,0.0,1008.35,0.0,3.0,78.85091407926144,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2017-01-10 00:00:00+00:00,32.9,80.83124999999998,3.9355,1008.99375,0.0,5.0,84.51414388423586,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2017-01-11 00:00:00+00:00,31.8,75.5375,4.167,1008.775,0.0,5.0,86.04479561211438,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2017-01-12 00:00:00+00:00,32.0,76.94999999999999,2.19925,1008.625,0.0,5.0,84.9453657808781,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2017-01-13 00:00:00+00:00,29.6,80.25625000000001,4.167,1009.4875,0.0,4.0,83.82054761398464,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2017-01-14 00:00:00+00:00,32.4,80.5,3.12525,1009.6687499999999,21.0,7.0,66.52011931815264,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2017-01-15 00:00:00+00:00,27.5,86.4375,0.0,1011.1312499999999,0.0,0.0,78.62129946859531,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2017-01-16 00:00:00+00:00,31.3,76.25625,2.5465,1009.8125,1.0,4.0,81.75983671305957,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2017-01-17 00:00:00+00:00,31.3,76.8875,0.9259999999999999,1010.89375,12.6,6.0,60.26597058541242,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2017-01-18 00:00:00+00:00,28.9,82.13125,1.04175,1012.0125,0.0,3.0,79.6110133460015,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2017-01-19 00:00:00+00:00,31.8,77.0625,1.389,1011.0374999999999,3.2,4.0,73.2480837700692,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2017-01-20 00:00:00+00:00,28.1,83.475,0.0,1011.375,0.1,4.0,81.18371524708101,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2017-01-21 00:00:00+00:00,29.6,83.125,1.8519999999999999,1012.025,9.1,3.0,62.35177032112093,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2017-01-22 00:00:00+00:00,29.6,89.20625,1.04175,1013.0687499999999,13.0,3.0,58.650892374197774,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2017-01-23 00:00:00+00:00,30.4,79.0,1.27325,1012.06875,0.0,4.0,80.56874884619259,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2017-01-24 00:00:00+00:00,32.2,74.69375,1.04175,1011.45,0.3,4.0,85.62217411402497,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2017-01-25 00:00:00+00:00,29.8,79.69375,2.0835,1012.3687500000001,7.0,4.0,65.07710610361602,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2017-01-26 00:00:00+00:00,27.9,87.20625,0.6945,1012.35625,1.0,2.0,75.42493692730999,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2017-01-27 00:00:00+00:00,31.8,80.63125,1.04175,1010.09375,0.0,4.0,83.62576471288081,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2017-01-28 00:00:00+00:00,32.8,79.53125,3.12525,1009.65,39.2,10.0,67.1126672202717,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2017-01-29 00:00:00+00:00,26.0,88.1,0.0,1011.56875,0.0,1.0,77.91021481783052,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2017-01-30 00:00:00+00:00,30.6,77.98125,2.5465,1010.06875,3.6,4.0,72.39110830120268,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2017-01-31 00:00:00+00:00,31.4,79.8625,2.19925,1009.78125,0.1,5.0,83.44391935400844,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2018-01-01 00:00:00+00:00,30.9,79.2875,3.12525,1006.99375,27.5,4.0,64.30808320948823,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2018-01-02 00:00:00+00:00,26.9,88.13125,0.0,1007.48125,1.3,2.2,71.13198466576821,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2018-01-03 00:00:00+00:00,32.0,80.8125,2.4307499999999997,1007.5374999999999,0.0,3.7,83.2671871831483,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2018-01-04 00:00:00+00:00,31.4,81.91874999999999,1.50475,1008.14375,12.9,3.9,62.19886554309695,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2018-01-05 00:00:00+00:00,26.8,88.3375,2.4307499999999997,1008.8937500000001,6.0,2.6,62.67603456351251,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2018-01-06 00:00:00+00:00,27.7,88.21875,0.6945,1009.58125,6.1,4.0,60.51264438376789,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2018-01-07 00:00:00+00:00,29.4,84.175,1.73625,1010.5625,3.2,2.9,70.01628422045306,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2018-01-08 00:00:00+00:00,29.0,83.0875,0.34725,1010.05625,0.0,3.0,81.15617195330158,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2018-01-09 00:00:00+00:00,32.0,73.98750000000001,2.5465,1009.8687500000001,0.0,4.0,85.91839633037016,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2018-01-10 00:00:00+00:00,29.2,83.0125,1.852,1009.79375,0.0,1.2,84.03431917847385,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2018-01-11 00:00:00+00:00,26.6,90.8125,3.0095,1010.19375,13.7,1.9,56.9688064532516,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2018-01-12 00:00:00+00:00,29.2,80.66875,4.28275,1009.575,0.0,4.0,80.52631086727925,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2018-01-13 00:00:00+00:00,28.7,83.20625000000001,2.315,1009.4625000000001,18.5,6.3,59.70049177279597,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
96595,2018-01-14 00:00:00+00:00,28.5,87.10625,3.81975,1009.89375,1.2,0.9,76.07687589885666,1,False,79.95625,87.625,7.668750000000003,68.453125,99.12812500000001
