station_id,month,n,n_outlier,pct_outlier,q1,q3,lo,hi
96595,1,281.0,1.0,0.3558718861209964,79.95625,87.625,68.453125,99.12812500000001
96595,2,254.0,0.0,0.0,79.428125,86.75,68.44531249999999,97.73281250000001
96595,3,279.0,1.0,0.35842293906810035,79.36875,86.79166666666667,68.234375,97.92604166666666
96595,4,270.0,0.0,0.0,80.22187500000001,87.02083333333334,70.02343750000001,97.21927083333334
96595,5,279.0,3.0,1.0752688172043012,80.62708333333333,86.47916666666666,71.84895833333334,95.25729166666665
96595,6,270.0,1.0,0.3703703703703704,80.615625,86.69791666666666,71.4921875,95.82135416666665
96595,7,279.0,0.0,0.0,78.78125,86.45833333333333,67.265625,97.97395833333331
96595,8,279.0,0.0,0.0,77.1,85.58333333333334,64.37499999999997,98.30833333333337
96595,9,270.0,5.0,1.8518518518518516,77.13125,84.69791666666666,65.78125,96.04791666666665
96595,10,279.0,8.0,2.867383512544803,78.70833333333334,85.75,68.14583333333336,96.31249999999999
96595,11,270.0,4.0,1.4814814814814816,79.71875,85.95833333333333,70.359375,95.31770833333331
96595,12,279.0,2.0,0.7168458781362007,80.578125,87.0625,70.8515625,96.7890625
96645,1,281.0,2.0,0.7117437722419928,84.83333333333333,91.45833333333333,74.89583333333333,101.39583333333333
96645,2,254.0,0.0,0.0,83.8125,91.26041666666667,72.640625,102.43229166666669
96645,3,260.0,0.0,0.0,84.64583333333334,90.60271739130434,75.71050724637685,99.53804347826083
96645,4,259.0,0.0,0.0,84.20833333333334,90.55208333333334,74.69270833333334,100.06770833333334
96645,5,273.0,1.0,0.3663003663003663,85.0375,90.83333333333333,76.34375,99.52708333333334
96645,6,268.0,0.0,0.0,83.22916666666667,90.29479166666667,72.63072916666667,100.89322916666666
96645,7,279.0,0.0,0.0,82.64583333333334,89.51875,72.33645833333335,99.82812499999997
96645,8,279.0,0.0,0.0,80.13541666666667,87.46041666666666,69.14791666666669,98.44791666666664
96645,9,270.0,0.0,0.0,79.64791666666666,88.10416666666667,66.96354166666664,100.78854166666669
96645,10,279.0,3.0,1.0752688172043012,82.72916666666667,89.45833333333333,72.63541666666669,99.55208333333331
96645,11,270.0,0.0,0.0,84.79583333333332,90.66666666666667,75.98958333333329,99.47291666666669
96645,12,279.0,2.0,0.7168458781362007,84.20833333333334,90.5625,74.67708333333336,100.09374999999999
96651,1,281.0,1.0,0.3558718861209964,84.58749999999999,89.79166666666667,76.78124999999997,97.59791666666669
96651,2,254.0,3.0,1.1811023622047243,84.52083333333333,89.81145833333333,76.58489583333332,97.74739583333334
96651,3,279.0,0.0,0.0,84.43958333333333,89.78125,76.42708333333333,97.79375
96651,4,270.0,1.0,0.3703703703703704,84.35208333333333,89.15625,77.14583333333331,96.36250000000001
96651,5,279.0,1.0,0.35842293906810035,83.9375,89.32708333333333,75.853125,97.41145833333334
96651,6,270.0,0.0,0.0,82.75104166666667,88.40625,74.26822916666666,96.8890625
96651,7,279.0,0.0,0.0,81.48541666666667,87.64583333333333,72.24479166666667,96.88645833333332
96651,8,279.0,1.0,0.35842293906810035,79.74583333333334,86.50416666666666,69.60833333333335,96.64166666666665
96651,9,270.0,2.0,0.7407407407407408,80.33645833333333,86.94166666666666,70.42864583333332,96.84947916666667
96651,10,279.0,0.0,0.0,82.025,88.45833333333334,72.375,98.10833333333335
96651,11,270.0,0.0,0.0,84.17708333333334,89.390625,76.35677083333336,97.21093749999999
96651,12,279.0,1.0,0.35842293906810035,85.00625,89.21875,78.68749999999999,95.53750000000001
96653,1,280.0,5.0,1.7857142857142856,77.81730769230768,84.8796875,67.22373798076919,95.47325721153848
96653,2,231.0,0.0,0.0,76.33076923076923,85.15625,63.09254807692309,98.39447115384615
96653,3,279.0,0.0,0.0,76.04254807692308,85.2639423076923,62.21045673076925,99.09603365384613
96653,4,270.0,0.0,0.0,76.3420673076923,84.69218749999999,63.816887019230776,97.21736778846152
96653,5,279.0,2.0,0.7168458781362007,77.221875,84.16875,66.80156249999999,94.58906250000001
96653,6,270.0,1.0,0.3703703703703704,77.68533653846154,84.4125,67.59459134615386,94.50324519230767
96653,7,279.0,3.0,1.0752688172043012,75.92205128205129,83.03125,65.25825320512821,93.69504807692307
96653,8,279.0,2.0,0.7168458781362007,73.75,82.53269230769232,60.57596153846153,95.70673076923079
96653,9,270.0,3.0,1.1111111111111112,73.94919871794872,82.19110576923077,61.586338141025635,94.55396634615386
96653,10,279.0,4.0,1.4336917562724014,75.15,82.75769230769231,63.73846153846155,94.16923076923077
96653,11,270.0,2.0,0.7407407407407408,76.42091346153846,84.25937499999999,64.66322115384617,96.01706730769229
96653,12,279.0,0.0,0.0,77.625,84.67500000000001,67.04999999999998,95.25000000000003
96655,1,281.0,5.0,1.7793594306049825,82.625,88.875,73.25,98.25
96655,2,254.0,4.0,1.574803149606299,82.25,88.4375,72.96875,97.71875
96655,3,279.0,1.0,0.35842293906810035,82.10416666666667,88.1875,72.97916666666669,97.3125
96655,4,270.0,1.0,0.3703703703703704,81.5625,87.48333333333333,72.68125,96.36458333333334
96655,5,279.0,2.0,0.7168458781362007,80.84583333333333,86.80416666666667,71.90833333333332,95.74166666666669
96655,6,270.0,0.0,0.0,80.46770833333333,87.34375,70.15364583333334,97.6578125
96655,7,279.0,0.0,0.0,78.66666666666666,85.53125,68.36979166666664,95.82812500000001
96655,8,279.0,0.0,0.0,75.73333333333332,83.33333333333334,64.33333333333329,94.73333333333338
96655,9,270.0,1.0,0.3703703703703704,75.63541666666667,84.32916666666667,62.59479166666668,97.36979166666666
96655,10,279.0,0.0,0.0,77.54374999999999,85.60416666666666,65.45312499999999,97.69479166666666
96655,11,270.0,4.0,1.4814814814814816,80.97708333333333,86.65208333333334,72.46458333333331,95.16458333333335
96655,12,279.0,0.0,0.0,81.48124999999999,87.5,72.45312499999997,96.52812500000002
