station_id,XGB_RMSE,ANN_RMSE,SVM_RMSE
96595,0.5145938058611985,0.8059692628987338,3.3091600418953377
96645,0.3674076344271932,0.5836387163467088,2.535807657911054
96651,0.3401747521905768,0.4699607789681067,2.432342798387382
96653,0.3489387532580225,0.4820279282284817,2.756635976418265
96655,0.3297761261934955,0.5162167895188797,2.3664537300122728
