station_id,XGB_MAE,ANN_MAE,SVM_MAE
96595,0.3334438154454647,0.583502543187203,2.342621421444788
96645,0.26777280116232594,0.4212395070501767,1.8419459796356816
96651,0.24226820956135187,0.36207964058263076,1.7621069877701085
96653,0.24249253517642094,0.37415310889184394,1.879909841085346
96655,0.24099532984446614,0.4041222476887225,1.6523003979873887
